m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,87.0,kos,0.048
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,87.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,87.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,87.0,kos,0.004
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,87.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,87.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,87.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,88.0,kos,0.502
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,88.0,kos,0.466
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,88.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,88.0,kos,0.205
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,88.0,kos,0.176
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,88.0,kos,0.048
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,88.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,88.0,kos,0.014
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,88.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,88.0,kos,0.003
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,88.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,88.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,89.0,kos,0.502
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,89.0,kos,0.466
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,89.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,89.0,kos,0.205
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,89.0,kos,0.099
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,89.0,kos,0.077
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,89.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,89.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,89.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,89.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,89.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,89.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,90.0,kos,0.501
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,90.0,kos,0.466
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,90.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,90.0,kos,0.205
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,90.0,kos,0.099
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,90.0,kos,0.048
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,90.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,90.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,90.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,90.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,90.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,90.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,91.0,kos,0.501
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,91.0,kos,0.466
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,91.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,91.0,kos,0.205
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,91.0,kos,0.099
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,91.0,kos,0.048
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,91.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,91.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,91.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,91.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,91.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,91.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,92.0,kos,0.501
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,92.0,kos,0.466
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,92.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,92.0,kos,0.241
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,92.0,kos,0.099
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,92.0,kos,0.059
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,92.0,kos,0.023
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,92.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,92.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,92.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,92.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,92.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,93.0,kos,0.493
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,93.0,kos,0.494
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,93.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,93.0,kos,0.241
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,93.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,93.0,kos,0.048
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,93.0,kos,0.023
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,93.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,93.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,93.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,93.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,93.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,94.0,kos,0.493
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,94.0,kos,0.494
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,94.0,kos,0.417
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,94.0,kos,0.205
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,94.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,94.0,kos,0.048
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,94.0,kos,0.023
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,94.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,94.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,94.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,94.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,94.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,95.0,kos,0.493
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,95.0,kos,0.466
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,95.0,kos,0.359
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,95.0,kos,0.205
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,95.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,95.0,kos,0.059
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,95.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,95.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,95.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,95.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,95.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,95.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,96.0,kos,0.493
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,96.0,kos,0.494
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,96.0,kos,0.417
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,96.0,kos,0.241
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,96.0,kos,0.099
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,96.0,kos,0.059
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,96.0,kos,0.023
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,96.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,96.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,96.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,96.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,96.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,97.0,kos,0.493
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,97.0,kos,0.494
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,97.0,kos,0.417
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,97.0,kos,0.241
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,97.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,97.0,kos,0.059
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,97.0,kos,0.023
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,97.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,97.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,97.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,97.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,97.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,98.0,kos,0.493
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,98.0,kos,0.494
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,98.0,kos,0.417
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,98.0,kos,0.253
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,98.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,98.0,kos,0.065
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,98.0,kos,0.02
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,98.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,98.0,kos,0.003
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,98.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,98.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,98.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,99.0,kos,0.483
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,99.0,kos,0.479
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,99.0,kos,0.35
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,99.0,kos,0.241
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,99.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,99.0,kos,0.065
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,99.0,kos,0.02
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,99.0,kos,0.007
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,99.0,kos,0.003
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,99.0,kos,0.001
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,99.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,99.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,0.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,0.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,0.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,0.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,0.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,0.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,0.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,0.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,0.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,0.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,0.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,0.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,1.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,1.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,1.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,1.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,1.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,1.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,1.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,1.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,1.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,1.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,1.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,1.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,2.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,2.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,2.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,2.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,2.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,2.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,2.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,2.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,2.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,2.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,2.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,2.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,3.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,3.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,3.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,3.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,3.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,3.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,3.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,3.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,3.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,3.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,3.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,3.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,4.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,4.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,4.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,4.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,4.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,4.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,4.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,4.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,4.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,4.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,4.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,4.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,5.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,5.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,5.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,5.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,5.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,5.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,5.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,5.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,5.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,5.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,5.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,5.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,6.0,majority_vote,0.497
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,6.0,majority_vote,0.434
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,6.0,majority_vote,0.375
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,6.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,6.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,6.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,6.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,6.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,6.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,6.0,majority_vote,0.038
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,6.0,majority_vote,0.03
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,6.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,7.0,majority_vote,0.491
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,7.0,majority_vote,0.405
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,7.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,7.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,7.0,majority_vote,0.214
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,7.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,7.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,7.0,majority_vote,0.08
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,7.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,7.0,majority_vote,0.038
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,7.0,majority_vote,0.03
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,7.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,8.0,majority_vote,0.491
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,8.0,majority_vote,0.405
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,8.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,8.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,8.0,majority_vote,0.214
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,8.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,8.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,8.0,majority_vote,0.08
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,8.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,8.0,majority_vote,0.038
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,8.0,majority_vote,0.03
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,8.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,9.0,majority_vote,0.491
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,9.0,majority_vote,0.405
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,9.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,9.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,9.0,majority_vote,0.214
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,9.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,9.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,9.0,majority_vote,0.08
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,9.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,9.0,majority_vote,0.038
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,9.0,majority_vote,0.03
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,9.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,10.0,majority_vote,0.491
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,10.0,majority_vote,0.405
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,10.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,10.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,10.0,majority_vote,0.214
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,10.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,10.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,10.0,majority_vote,0.08
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,10.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,10.0,majority_vote,0.038
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,10.0,majority_vote,0.03
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,10.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,11.0,majority_vote,0.491
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,11.0,majority_vote,0.405
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,11.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,11.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,11.0,majority_vote,0.214
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,11.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,11.0,majority_vote,0.114
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,11.0,majority_vote,0.08
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,11.0,majority_vote,0.062
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,11.0,majority_vote,0.038
